,Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
8514,3.0,0,3.0,1.0,2.0,0.0,0.0,1.0,123,0.0,4,2.0,2,6,3,18,1.0,2,1,1138
8515,3.0,0,2.0,0.0,2.0,0.0,0.0,1.0,209,3.0,3,0.0,1,14,8,11,1.0,2,2,2746
8516,1.0,1,2.0,2.0,2.0,0.0,0.0,2.0,247,3.0,9,1.0,5,8,47,23,2.0,3,1,2821
8517,0.0,1,2.0,2.0,0.0,2.0,2.0,0.0,284,3.0,8944,2.0,1,9,40,19,1.0,3,3,3422
8518,1.0,0,2.0,1.0,3.0,0.0,0.0,0.0,235,0.0,79,1.0,5,7,47,1,2.0,2,1,1775
8519,3.0,0,3.0,1.0,1.0,0.0,0.0,0.0,124,0.0,21,3.0,3,2,14,9,0.0,1,3,1164
8520,2.0,1,1.0,2.0,1.0,1.0,0.0,1.0,226,1.0,413,1.0,3,2,48,3,0.0,2,2,1586
8521,1.0,0,3.0,3.0,3.0,1.0,0.0,2.0,274,1.0,789,1.0,6,6,41,5,0.0,2,3,2263
8522,2.0,1,1.0,1.0,3.0,1.0,0.0,2.0,225,2.0,1963,0.0,4,22,37,2,2.0,2,3,2247
8523,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,238,0.0,145,2.0,2,3,4,15,0.0,1,1,563
8524,3.0,0,2.0,0.0,2.0,2.0,3.0,1.0,221,1.0,6986,2.0,7,6,21,15,0.0,1,2,4187
8525,3.0,1,3.0,0.0,3.0,2.0,2.0,1.0,191,1.0,1737,0.0,4,20,12,5,0.0,4,2,2121
8526,2.0,1,2.0,3.0,3.0,1.0,0.0,2.0,260,3.0,619,0.0,4,2,17,15,1.0,1,0,2499
8527,3.0,1,1.0,3.0,0.0,0.0,0.0,2.0,181,0.0,33,2.0,2,18,45,22,1.0,2,2,1439
8528,3.0,1,1.0,2.0,2.0,0.0,0.0,2.0,59,2.0,7,1.0,3,16,16,6,2.0,2,1,1836
8529,3.0,1,3.0,0.0,3.0,2.0,1.0,1.0,164,1.0,523,0.0,1,4,1,24,1.0,3,2,1491
8530,1.0,1,0.0,0.0,2.0,2.0,4.0,0.0,236,0.0,3384,0.0,3,24,43,4,0.0,2,2,2199
8531,3.0,1,0.0,3.0,2.0,2.0,3.0,2.0,67,2.0,9215,1.0,3,1,34,7,0.0,3,0,4471
8532,3.0,0,2.0,3.0,3.0,2.0,1.0,2.0,66,2.0,6243,0.0,6,24,23,2,0.0,3,2,2587
8533,3.0,1,2.0,0.0,2.0,1.0,0.0,2.0,134,0.0,263,0.0,3,24,26,24,0.0,2,4,1434
8534,2.0,1,1.0,2.0,2.0,0.0,0.0,0.0,145,1.0,24,1.0,7,18,45,22,1.0,0,3,1659
8535,3.0,1,3.0,3.0,3.0,0.0,0.0,1.0,227,2.0,60,2.0,6,2,22,13,2.0,1,3,2669
8536,2.0,0,1.0,1.0,2.0,2.0,1.0,1.0,231,3.0,1008,3.0,2,5,38,7,2.0,2,4,3206
8537,1.0,0,3.0,3.0,3.0,1.0,0.0,2.0,168,1.0,1208,3.0,6,1,0,19,1.0,3,3,2267
8538,1.0,1,0.0,2.0,1.0,1.0,0.0,2.0,145,2.0,1840,0.0,4,3,37,0,0.0,2,3,1740
8539,2.0,0,1.0,1.0,2.0,1.0,0.0,2.0,53,1.0,1083,0.0,6,8,15,24,2.0,3,4,1841
8540,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,58,1.0,34,0.0,2,21,29,1,1.0,3,3,1266
8541,0.0,0,2.0,2.0,1.0,0.0,0.0,0.0,287,2.0,66,2.0,7,11,8,4,2.0,2,0,1973
8542,2.0,0,2.0,2.0,3.0,1.0,0.0,2.0,277,1.0,1753,1.0,4,14,47,0,2.0,1,4,2477
8543,0.0,1,2.0,2.0,2.0,2.0,1.0,2.0,207,0.0,5441,0.0,3,9,8,19,1.0,2,1,775
8544,1.0,1,3.0,0.0,0.0,2.0,2.0,0.0,276,2.0,5263,1.0,3,10,23,16,1.0,2,1,2297
8545,1.0,1,2.0,1.0,2.0,0.0,0.0,0.0,207,3.0,2,2.0,6,9,7,9,2.0,1,2,2342
8546,0.0,1,2.0,1.0,3.0,0.0,0.0,0.0,261,1.0,9,3.0,6,8,20,17,0.0,3,2,1859
8547,1.0,0,2.0,0.0,0.0,2.0,5.0,0.0,171,2.0,975,1.0,3,9,14,3,2.0,1,3,1484
8548,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,279,3.0,720,3.0,5,0,15,21,0.0,2,2,2345
8549,0.0,1,0.0,3.0,3.0,1.0,0.0,2.0,179,3.0,1215,0.0,1,10,24,12,1.0,1,1,2186
8550,2.0,0,2.0,1.0,1.0,1.0,0.0,2.0,124,3.0,1612,3.0,4,17,30,22,0.0,3,5,3666
8551,0.0,1,3.0,1.0,1.0,1.0,0.0,1.0,286,3.0,1499,3.0,6,21,49,24,1.0,2,2,3298
8552,0.0,1,2.0,2.0,0.0,1.0,0.0,0.0,271,3.0,1713,1.0,6,0,24,0,2.0,2,1,2167
8553,2.0,0,1.0,0.0,0.0,0.0,0.0,2.0,71,0.0,59,3.0,5,11,46,4,0.0,0,1,1553
8554,3.0,0,3.0,3.0,1.0,2.0,5.0,2.0,129,0.0,3433,1.0,1,16,9,5,0.0,1,4,2013
8555,3.0,1,0.0,2.0,3.0,0.0,0.0,1.0,114,3.0,59,1.0,7,24,47,3,2.0,2,2,3213
8556,0.0,0,3.0,2.0,3.0,1.0,0.0,0.0,72,1.0,350,2.0,7,9,36,16,0.0,1,4,2005
8557,1.0,1,2.0,2.0,2.0,0.0,0.0,1.0,188,0.0,87,0.0,6,24,26,8,1.0,1,3,949
8558,0.0,0,2.0,1.0,3.0,1.0,0.0,1.0,227,0.0,1655,0.0,6,14,9,24,2.0,3,0,1625
8559,1.0,0,1.0,2.0,2.0,1.0,0.0,2.0,284,2.0,1486,2.0,3,12,44,7,0.0,3,1,2457
8560,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,194,0.0,458,3.0,6,16,11,19,1.0,2,0,1479
8561,0.0,1,3.0,3.0,0.0,0.0,0.0,2.0,214,3.0,42,2.0,7,20,39,3,2.0,2,3,2640
8562,0.0,1,0.0,3.0,3.0,2.0,5.0,0.0,248,2.0,8338,3.0,4,13,32,3,1.0,4,2,3780
8563,0.0,0,0.0,2.0,3.0,1.0,0.0,0.0,64,0.0,688,1.0,3,23,27,2,0.0,3,2,1303
8564,3.0,1,0.0,2.0,2.0,2.0,5.0,2.0,263,1.0,3847,3.0,1,3,17,21,1.0,3,3,2516
8565,3.0,1,1.0,2.0,3.0,0.0,0.0,2.0,254,3.0,94,3.0,2,19,11,17,0.0,3,2,2842
8566,2.0,0,3.0,1.0,3.0,1.0,0.0,2.0,150,3.0,1376,3.0,5,17,0,22,0.0,4,1,3810
8567,3.0,1,3.0,2.0,1.0,1.0,0.0,0.0,245,0.0,1230,2.0,5,3,35,3,1.0,4,4,2076
8568,1.0,0,2.0,1.0,1.0,2.0,3.0,1.0,84,0.0,1960,1.0,1,18,11,23,2.0,1,1,1286
8569,2.0,1,1.0,3.0,0.0,1.0,0.0,1.0,108,2.0,1486,0.0,6,8,50,24,1.0,1,1,1819
8570,1.0,0,3.0,0.0,3.0,0.0,0.0,0.0,134,0.0,9,1.0,5,9,25,15,1.0,4,2,1681
8571,1.0,1,1.0,0.0,0.0,0.0,0.0,2.0,53,0.0,1,2.0,7,15,0,14,2.0,1,4,941
8572,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,79,2.0,173,3.0,5,11,32,3,0.0,1,4,1593
8573,0.0,1,0.0,3.0,0.0,0.0,0.0,1.0,180,3.0,96,0.0,5,24,23,16,1.0,2,2,1848
8574,1.0,0,1.0,0.0,1.0,1.0,0.0,2.0,116,1.0,957,3.0,4,4,17,24,2.0,3,3,1886
8575,0.0,0,0.0,0.0,3.0,1.0,0.0,2.0,179,0.0,1066,1.0,3,10,18,24,0.0,3,3,1491
8576,2.0,1,1.0,3.0,0.0,2.0,5.0,2.0,102,1.0,3890,3.0,1,13,21,15,0.0,4,1,2148
8577,3.0,1,0.0,3.0,0.0,2.0,5.0,0.0,143,1.0,2453,3.0,7,15,9,8,0.0,2,3,2261
8578,0.0,1,2.0,1.0,0.0,0.0,0.0,2.0,209,2.0,92,3.0,4,7,47,15,2.0,3,1,2012
8579,0.0,1,0.0,3.0,1.0,2.0,4.0,1.0,61,0.0,6956,0.0,1,0,15,8,1.0,3,2,2713
8580,0.0,0,2.0,3.0,2.0,0.0,0.0,1.0,290,3.0,19,0.0,7,2,3,19,0.0,2,3,2317
8581,1.0,1,0.0,3.0,0.0,1.0,0.0,2.0,72,3.0,987,1.0,7,5,30,23,1.0,3,1,2395
8582,3.0,0,3.0,3.0,2.0,1.0,0.0,0.0,299,1.0,1620,0.0,7,22,27,1,1.0,1,5,2082
8583,2.0,1,3.0,2.0,0.0,1.0,0.0,2.0,238,2.0,1085,3.0,7,4,4,21,0.0,2,1,2216
8584,2.0,1,0.0,3.0,0.0,0.0,0.0,0.0,173,3.0,83,0.0,2,23,50,6,0.0,3,1,2358
8585,3.0,0,1.0,3.0,0.0,0.0,0.0,1.0,57,3.0,77,3.0,7,22,40,3,0.0,1,3,3531
8586,0.0,1,3.0,1.0,0.0,2.0,4.0,1.0,211,1.0,3730,2.0,1,15,45,9,2.0,2,3,2401
8587,1.0,1,2.0,2.0,1.0,1.0,0.0,2.0,219,0.0,1193,3.0,5,13,31,2,2.0,2,0,1616
8588,3.0,0,2.0,3.0,0.0,2.0,1.0,2.0,171,2.0,1707,3.0,4,15,44,18,0.0,1,1,2597
8589,1.0,0,1.0,3.0,0.0,1.0,0.0,0.0,239,0.0,936,3.0,3,2,16,24,1.0,3,3,1261
8590,1.0,1,0.0,2.0,3.0,1.0,0.0,1.0,108,3.0,405,0.0,4,0,14,6,0.0,3,3,2095
8591,3.0,0,1.0,1.0,1.0,0.0,0.0,2.0,193,0.0,85,3.0,2,16,1,22,0.0,1,3,1220
8592,3.0,0,2.0,1.0,0.0,0.0,0.0,0.0,62,2.0,70,1.0,6,21,14,15,0.0,4,2,2171
8593,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,143,1.0,83,0.0,6,1,18,8,0.0,1,2,755
8594,2.0,0,3.0,1.0,3.0,2.0,2.0,1.0,235,3.0,2187,0.0,6,4,43,22,1.0,2,5,3923
8595,1.0,0,0.0,0.0,3.0,2.0,4.0,1.0,129,2.0,5473,1.0,4,21,10,5,2.0,1,2,3905
8596,2.0,1,2.0,2.0,0.0,1.0,0.0,1.0,185,1.0,238,2.0,4,21,12,15,1.0,2,1,1190
8597,0.0,1,1.0,0.0,3.0,1.0,0.0,2.0,67,1.0,1886,0.0,5,0,5,24,2.0,3,3,1321
8598,1.0,0,3.0,0.0,1.0,1.0,0.0,0.0,66,3.0,635,2.0,1,0,42,16,1.0,1,3,2426
8599,1.0,0,3.0,2.0,3.0,0.0,0.0,0.0,219,2.0,31,2.0,1,21,47,24,0.0,2,0,2471
8600,2.0,0,0.0,3.0,2.0,1.0,0.0,0.0,92,2.0,1968,3.0,1,18,4,6,1.0,2,4,1517
8601,2.0,0,1.0,0.0,3.0,1.0,0.0,2.0,173,1.0,952,3.0,4,6,28,4,2.0,1,1,2130
8602,1.0,1,0.0,3.0,3.0,0.0,0.0,2.0,122,3.0,97,2.0,7,24,5,10,2.0,3,3,2598
8603,3.0,1,2.0,0.0,3.0,0.0,0.0,0.0,228,3.0,32,1.0,6,20,36,10,1.0,4,0,3256
8604,0.0,1,0.0,1.0,3.0,2.0,5.0,1.0,62,0.0,4555,0.0,2,24,35,19,1.0,1,5,2067
8605,2.0,0,2.0,3.0,3.0,0.0,0.0,1.0,212,3.0,70,0.0,4,23,36,24,1.0,2,2,3328
8606,0.0,0,2.0,0.0,1.0,1.0,0.0,2.0,274,3.0,406,2.0,5,13,14,1,1.0,2,2,2696
8607,1.0,0,2.0,1.0,3.0,2.0,1.0,0.0,83,1.0,589,3.0,7,19,8,0,2.0,1,3,1822
8608,3.0,0,3.0,0.0,0.0,1.0,0.0,1.0,219,0.0,1484,0.0,3,18,14,10,0.0,3,3,1397
8609,2.0,1,2.0,2.0,2.0,2.0,5.0,2.0,196,0.0,8809,0.0,7,10,35,18,1.0,3,3,3807
8610,3.0,1,0.0,3.0,1.0,2.0,4.0,1.0,107,0.0,9316,0.0,5,21,26,3,0.0,2,4,4797
8611,3.0,1,0.0,3.0,1.0,0.0,0.0,1.0,191,0.0,70,2.0,2,23,5,6,1.0,2,3,931
8612,1.0,1,0.0,3.0,3.0,1.0,0.0,1.0,146,2.0,630,3.0,6,0,22,7,2.0,1,3,2079
8613,2.0,1,1.0,3.0,0.0,1.0,0.0,0.0,208,0.0,1319,2.0,5,18,45,20,1.0,3,3,1777
8614,0.0,0,2.0,3.0,3.0,0.0,0.0,1.0,156,3.0,91,3.0,1,20,0,16,2.0,2,5,2466
8615,1.0,0,1.0,2.0,2.0,2.0,2.0,2.0,192,2.0,2891,2.0,6,14,1,22,0.0,2,3,2447
8616,0.0,1,1.0,1.0,3.0,2.0,1.0,1.0,77,2.0,4538,3.0,5,13,48,18,0.0,1,4,2249
8617,1.0,1,1.0,3.0,1.0,0.0,0.0,2.0,112,2.0,64,0.0,4,14,41,5,0.0,2,4,1804
8618,0.0,0,3.0,2.0,2.0,0.0,0.0,0.0,238,1.0,36,1.0,3,24,16,19,0.0,3,3,1548
8619,2.0,0,3.0,2.0,0.0,1.0,0.0,1.0,289,2.0,647,0.0,3,8,20,7,1.0,4,1,2106
8620,3.0,0,2.0,3.0,0.0,2.0,3.0,0.0,263,3.0,8242,1.0,2,16,23,21,1.0,3,3,5399
8621,2.0,0,1.0,3.0,3.0,1.0,0.0,1.0,151,0.0,1274,2.0,7,16,11,17,1.0,3,2,2137
8622,0.0,1,1.0,2.0,3.0,2.0,3.0,0.0,218,0.0,1817,0.0,2,24,49,21,2.0,0,3,1610
8623,3.0,1,3.0,1.0,1.0,1.0,0.0,1.0,54,3.0,631,3.0,1,24,18,8,0.0,2,4,2455
8624,2.0,0,3.0,2.0,3.0,0.0,0.0,0.0,170,3.0,11,0.0,4,15,38,19,1.0,2,4,3279
8625,1.0,0,2.0,0.0,3.0,0.0,0.0,2.0,126,0.0,50,2.0,2,9,23,9,1.0,1,4,1279
8626,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,286,1.0,5,3.0,5,20,50,2,2.0,2,4,1845
8627,1.0,0,2.0,0.0,3.0,2.0,4.0,0.0,295,1.0,5762,2.0,7,9,3,21,0.0,2,2,3962
8628,2.0,1,2.0,1.0,2.0,1.0,0.0,2.0,69,3.0,1481,1.0,6,18,34,2,2.0,1,0,2636
8629,0.0,0,2.0,0.0,1.0,0.0,0.0,1.0,234,0.0,25,1.0,6,24,3,18,2.0,2,3,1181
8630,0.0,0,0.0,2.0,2.0,1.0,0.0,2.0,200,0.0,1792,3.0,2,1,17,16,1.0,3,2,1366
8631,3.0,1,2.0,2.0,3.0,1.0,0.0,1.0,81,3.0,1047,1.0,1,19,10,20,1.0,3,3,2658
8632,2.0,0,2.0,3.0,0.0,2.0,1.0,1.0,135,3.0,6414,2.0,7,9,50,16,2.0,2,3,3526
8633,0.0,1,1.0,2.0,0.0,2.0,1.0,1.0,81,0.0,6105,1.0,4,17,1,4,2.0,2,3,545
8634,1.0,1,2.0,1.0,1.0,1.0,0.0,1.0,64,3.0,423,2.0,5,1,16,16,1.0,1,3,2180
8635,2.0,1,3.0,1.0,3.0,2.0,2.0,2.0,85,0.0,6044,2.0,2,3,15,5,1.0,3,4,2232
8636,3.0,0,2.0,3.0,0.0,2.0,5.0,0.0,280,0.0,9193,1.0,5,8,29,15,2.0,0,5,4007
8637,0.0,0,0.0,3.0,0.0,2.0,5.0,0.0,276,3.0,2016,0.0,7,0,38,15,1.0,3,3,2942
8638,0.0,1,3.0,1.0,3.0,1.0,0.0,1.0,60,0.0,151,0.0,1,3,19,5,1.0,2,2,877
8639,2.0,1,0.0,1.0,3.0,1.0,0.0,1.0,225,2.0,838,3.0,2,16,26,22,2.0,2,0,2181
8640,1.0,1,3.0,1.0,3.0,1.0,0.0,1.0,284,1.0,279,0.0,5,4,15,7,2.0,2,1,1561
8641,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,231,1.0,69,2.0,1,3,29,13,2.0,3,3,1097
8642,3.0,1,0.0,0.0,0.0,1.0,0.0,1.0,229,3.0,1808,3.0,6,5,41,8,0.0,3,0,3235
8643,1.0,0,1.0,2.0,1.0,0.0,0.0,2.0,163,0.0,58,2.0,2,19,48,15,1.0,2,3,1718
8644,0.0,0,0.0,3.0,1.0,1.0,0.0,0.0,272,1.0,1489,2.0,2,6,5,5,1.0,2,2,977
8645,2.0,1,2.0,3.0,0.0,0.0,0.0,0.0,88,2.0,97,0.0,6,18,7,19,0.0,3,3,1253
8646,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,297,3.0,46,1.0,4,22,23,24,2.0,0,2,1862
8647,3.0,1,2.0,3.0,2.0,2.0,1.0,1.0,214,3.0,9410,0.0,3,11,24,22,1.0,3,5,3104
8648,0.0,0,2.0,1.0,1.0,0.0,0.0,0.0,106,0.0,91,2.0,7,0,27,0,2.0,2,5,1520
8649,3.0,1,1.0,2.0,3.0,0.0,0.0,2.0,93,3.0,65,3.0,4,23,3,6,2.0,2,4,2926
8650,2.0,0,0.0,3.0,2.0,2.0,3.0,0.0,275,1.0,90,1.0,4,19,1,21,2.0,2,4,1408
8651,1.0,0,3.0,1.0,1.0,0.0,0.0,2.0,265,2.0,39,0.0,5,17,46,14,0.0,0,2,2247
8652,3.0,1,0.0,1.0,2.0,2.0,2.0,1.0,204,3.0,5685,2.0,2,0,4,18,0.0,2,5,3110
8653,2.0,0,3.0,0.0,0.0,2.0,5.0,1.0,58,0.0,3544,1.0,1,18,36,15,1.0,3,3,2141
8654,0.0,0,1.0,1.0,3.0,1.0,0.0,0.0,145,0.0,1978,1.0,1,18,33,21,1.0,3,3,1391
8655,3.0,1,2.0,1.0,2.0,1.0,0.0,2.0,143,1.0,1403,0.0,3,20,28,14,1.0,0,2,1376
8656,1.0,1,3.0,3.0,0.0,2.0,1.0,0.0,232,0.0,5437,3.0,3,0,11,2,2.0,2,3,925
8657,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,84,0.0,38,2.0,6,21,40,5,2.0,1,2,1101
8658,0.0,1,0.0,3.0,3.0,1.0,0.0,1.0,253,3.0,850,0.0,4,21,29,10,0.0,1,2,2206
8659,1.0,0,2.0,0.0,3.0,1.0,0.0,1.0,69,0.0,856,0.0,7,13,34,17,0.0,1,3,1394
8660,2.0,0,0.0,3.0,0.0,1.0,0.0,0.0,89,3.0,1781,3.0,4,20,3,18,1.0,4,5,3031
8661,3.0,1,1.0,1.0,1.0,0.0,0.0,2.0,175,3.0,83,1.0,5,7,37,3,0.0,2,3,3022
8662,0.0,1,1.0,0.0,2.0,1.0,0.0,0.0,209,1.0,1955,2.0,4,16,0,5,1.0,4,1,1211
8663,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,173,0.0,1477,2.0,5,11,3,8,1.0,2,0,1267
8664,3.0,0,2.0,1.0,0.0,0.0,0.0,2.0,137,3.0,4,0.0,5,0,24,5,1.0,2,1,2664
8665,0.0,0,1.0,3.0,0.0,0.0,0.0,2.0,97,0.0,24,2.0,5,9,37,24,1.0,2,2,1590
8666,3.0,1,0.0,3.0,0.0,1.0,0.0,1.0,249,2.0,1006,2.0,7,6,5,3,1.0,2,1,1933
8667,3.0,1,3.0,1.0,2.0,2.0,4.0,0.0,275,0.0,5647,2.0,3,1,3,13,0.0,2,0,3338
8668,2.0,0,0.0,1.0,3.0,0.0,0.0,2.0,228,1.0,55,1.0,6,16,39,13,1.0,1,1,2366
8669,3.0,1,3.0,0.0,3.0,0.0,0.0,0.0,50,1.0,98,0.0,6,8,2,20,2.0,2,2,1254
8670,0.0,0,3.0,2.0,1.0,1.0,0.0,2.0,149,1.0,880,0.0,3,16,16,18,1.0,3,1,1563
8671,0.0,0,2.0,2.0,3.0,1.0,0.0,0.0,178,3.0,759,2.0,4,9,44,20,2.0,4,2,3257
8672,0.0,0,1.0,3.0,2.0,0.0,0.0,0.0,273,0.0,46,3.0,7,5,46,8,2.0,2,3,2115
8673,0.0,0,1.0,2.0,2.0,0.0,0.0,2.0,141,2.0,44,0.0,2,9,2,9,0.0,3,1,1381
8674,3.0,1,3.0,3.0,0.0,1.0,0.0,1.0,206,2.0,1425,0.0,2,22,44,14,0.0,1,2,1965
8675,1.0,0,0.0,3.0,1.0,0.0,0.0,0.0,139,3.0,1,3.0,3,17,37,12,2.0,0,3,2478
8676,0.0,0,1.0,0.0,2.0,0.0,0.0,1.0,115,1.0,38,2.0,3,24,32,7,0.0,2,3,1289
8677,0.0,0,1.0,3.0,3.0,0.0,0.0,0.0,181,1.0,92,0.0,7,10,5,24,0.0,4,2,1476
8678,0.0,0,3.0,0.0,1.0,1.0,0.0,2.0,102,3.0,1332,0.0,1,16,40,5,0.0,3,3,2731
8679,2.0,0,1.0,1.0,1.0,2.0,2.0,1.0,226,0.0,8641,0.0,2,5,34,7,1.0,2,4,2928
8680,3.0,0,1.0,2.0,2.0,0.0,0.0,2.0,213,3.0,21,1.0,1,10,40,5,1.0,2,2,3308
8681,0.0,0,0.0,3.0,0.0,2.0,4.0,0.0,53,3.0,2060,0.0,7,11,32,14,2.0,2,2,3067
8682,3.0,0,0.0,1.0,2.0,0.0,0.0,0.0,118,0.0,99,0.0,5,19,38,1,0.0,2,0,1370
8683,2.0,0,2.0,3.0,0.0,2.0,4.0,0.0,208,1.0,3899,2.0,4,17,39,9,2.0,2,2,3272
8684,0.0,0,1.0,3.0,1.0,0.0,0.0,0.0,186,3.0,14,2.0,2,14,31,8,1.0,2,3,2351
8685,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,189,1.0,39,1.0,4,15,34,16,1.0,2,2,1007
8686,0.0,0,3.0,0.0,2.0,1.0,0.0,0.0,282,1.0,1308,0.0,5,1,31,19,2.0,4,3,1942
8687,2.0,0,0.0,2.0,0.0,2.0,5.0,1.0,183,1.0,6583,3.0,1,12,13,21,2.0,3,1,2912
8688,1.0,1,3.0,3.0,3.0,1.0,0.0,1.0,298,0.0,401,2.0,5,22,13,11,2.0,3,2,1720
8689,3.0,0,1.0,1.0,2.0,1.0,0.0,0.0,152,2.0,1388,1.0,6,9,11,22,2.0,2,1,2232
8690,0.0,1,3.0,2.0,3.0,2.0,5.0,1.0,203,3.0,1841,0.0,2,22,15,7,0.0,3,3,2599
8691,1.0,0,1.0,0.0,2.0,1.0,0.0,2.0,119,2.0,841,2.0,7,10,13,2,0.0,2,5,2290
8692,2.0,1,2.0,0.0,1.0,2.0,4.0,2.0,275,1.0,9272,3.0,7,24,45,2,2.0,2,3,5707
8693,3.0,1,2.0,2.0,0.0,1.0,0.0,1.0,298,2.0,1568,1.0,6,20,2,0,2.0,3,0,1749
8694,3.0,1,0.0,0.0,0.0,0.0,0.0,2.0,67,0.0,48,0.0,1,2,0,4,2.0,3,1,443
8695,3.0,0,0.0,3.0,2.0,2.0,4.0,2.0,245,2.0,1325,2.0,5,19,40,19,1.0,1,0,3491
8696,1.0,1,1.0,2.0,1.0,2.0,4.0,1.0,95,1.0,7545,3.0,2,11,19,7,0.0,2,2,3531
8697,2.0,1,1.0,1.0,2.0,0.0,0.0,0.0,133,2.0,74,3.0,7,6,35,12,0.0,4,3,2575
8698,2.0,0,1.0,2.0,3.0,2.0,4.0,2.0,55,2.0,4762,0.0,6,4,45,17,2.0,4,4,4882
8699,3.0,1,2.0,2.0,0.0,1.0,0.0,0.0,127,2.0,1944,2.0,2,8,48,11,2.0,0,1,1843
8700,1.0,0,0.0,1.0,3.0,1.0,0.0,1.0,147,3.0,438,1.0,1,8,22,5,2.0,1,2,2268
8701,2.0,0,1.0,3.0,2.0,0.0,0.0,0.0,178,1.0,86,2.0,6,12,7,0,0.0,2,2,1496
8702,3.0,1,2.0,1.0,3.0,0.0,0.0,0.0,210,2.0,11,0.0,6,14,4,16,2.0,2,1,1961
8703,0.0,0,0.0,0.0,3.0,2.0,5.0,1.0,212,0.0,4028,3.0,6,20,6,24,1.0,4,4,2619
8704,1.0,1,0.0,3.0,3.0,2.0,2.0,1.0,96,1.0,4071,2.0,1,3,28,17,2.0,2,3,1983
8705,2.0,1,2.0,3.0,0.0,1.0,0.0,0.0,116,2.0,1507,2.0,5,6,50,3,0.0,2,5,2046
8706,0.0,1,3.0,2.0,2.0,1.0,0.0,1.0,69,2.0,301,0.0,4,20,17,8,1.0,0,2,1150
8707,3.0,1,0.0,0.0,2.0,1.0,0.0,1.0,264,2.0,141,1.0,2,11,19,5,1.0,1,3,1559
8708,1.0,1,0.0,2.0,0.0,0.0,0.0,1.0,58,1.0,62,0.0,7,22,27,20,0.0,3,3,1168
8709,2.0,0,0.0,3.0,1.0,1.0,0.0,2.0,162,0.0,1298,1.0,1,19,28,22,2.0,2,1,1619
8710,1.0,1,2.0,2.0,3.0,2.0,3.0,2.0,207,3.0,1486,3.0,4,5,46,2,1.0,2,4,3522
8711,0.0,0,0.0,3.0,0.0,0.0,0.0,2.0,250,0.0,19,1.0,6,14,10,15,2.0,3,2,1123
8712,0.0,0,2.0,3.0,0.0,1.0,0.0,2.0,239,0.0,734,1.0,4,0,32,1,0.0,3,2,1204
8713,1.0,0,3.0,0.0,0.0,2.0,4.0,1.0,138,0.0,7266,3.0,6,6,1,22,0.0,2,2,4155
8714,3.0,0,1.0,2.0,0.0,1.0,0.0,2.0,60,2.0,1454,0.0,1,22,28,16,2.0,2,5,2134
8715,2.0,0,2.0,2.0,1.0,0.0,0.0,2.0,205,1.0,17,3.0,4,2,34,14,0.0,4,4,2307
8716,3.0,0,1.0,2.0,2.0,2.0,5.0,1.0,158,0.0,3997,0.0,4,12,36,17,0.0,3,4,2963
8717,1.0,1,2.0,3.0,2.0,0.0,0.0,2.0,272,1.0,31,3.0,5,20,27,24,0.0,2,1,1699
8718,1.0,0,3.0,1.0,2.0,2.0,2.0,1.0,222,1.0,8652,1.0,4,4,43,6,0.0,2,3,3395
8719,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,144,0.0,1687,3.0,6,2,24,22,0.0,1,2,2331
8720,3.0,1,1.0,2.0,1.0,1.0,0.0,0.0,68,0.0,1884,0.0,6,13,9,7,2.0,1,4,951
8721,0.0,1,1.0,3.0,2.0,2.0,5.0,0.0,93,0.0,430,1.0,4,19,29,20,2.0,3,2,1287
8722,0.0,0,2.0,2.0,1.0,1.0,0.0,1.0,266,0.0,76,0.0,6,21,31,16,1.0,1,2,1405
8723,2.0,1,0.0,0.0,0.0,1.0,0.0,2.0,68,3.0,1210,0.0,3,13,31,9,2.0,3,3,2388
8724,2.0,1,1.0,3.0,2.0,2.0,3.0,1.0,161,1.0,8083,0.0,1,0,21,0,1.0,4,3,3223
8725,3.0,1,3.0,1.0,0.0,1.0,0.0,0.0,180,1.0,977,1.0,5,18,30,10,0.0,3,4,1633
8726,2.0,0,3.0,1.0,2.0,2.0,4.0,2.0,173,3.0,4698,3.0,5,14,37,22,2.0,2,2,5679
8727,1.0,1,3.0,1.0,2.0,2.0,1.0,0.0,128,2.0,5698,2.0,7,5,44,6,0.0,2,4,2251
